Sapling.ID,Stem.Wood.Density,Modulus.Of.Elasticity,Branching.Distance,Branch.Diameter,Branch.Wood.Density,Vessel.Diameter,Lumen.Fraction,Ks,Kbranch,t.b2,Leaf.Area,Leaf.Mass.per.Area,Leaf.Thickness,Leaf.Carbon.Concentration,Leaf.Nitrogen.Concentration,Leaf.Phosphorus.Concentration,Carbon.13.isotope.ratio,Elevation,Total.Transmitted.Light ,Percent.Canopy.Opening,Summer.Max.Temp,Fall.Min.Temp,Mean.Summer.and.Fall.Temp,Slope,North.Aspect,East.Aspect,Soil.Humidity,Soil.pH,Soil.Total.Organic.Carbon,Soil.Total.Nitrogen,Soil.Phosphorus,Soil.Potassium,Soil.Calcium,Soil.Magnesium,Soil.Depth,Symmetric.Competition,Asymmetric.Competition,Species,Site.Name,Tree.Age,Tree.Height,julian.date.2011,Branch.Height
J10ACSA19,0.790030342,2807.718523,16.75,5.44,0.65688549,7375.444935,0.05427032,24.65822365,432.6666406,0.02703713,43.4278125,36.25268945,0.0938,48.4995,1.9037,8.339464929,-30.81102547,202,2.425,4.935,28.67,-9.83,13.32,23.6,0.615661475,-0.788010754,0.07,NA,NA,NA,NA,NA,NA,NA,NA,1.343,7.725,ACSA,West Lake Hill,41,384,191,3.3
J10AMSP12,0.890039063,2012.670184,8,4.395,0.627606019,5447.321348,0.139655677,43.61019192,829.0944199,0.022220681,13.62967213,46.22268195,0.1218,47.4691,2.5345,11.5421537,-30.72773155,202,3.89,7.55,28.67,-9.83,13.32,18.1,0.615661475,-0.788010754,0.045666667,NA,NA,NA,NA,NA,NA,NA,NA,12.043,10.148,AMSP,West Lake Hill,41,403,191,3.9
J10AMSP13,0.877210884,7055.698284,11.36842105,5.4,0.664115021,5034.952443,0.133012624,34.65170741,648.6934427,0.021245374,18.2326,48.86851025,0.1334,49.7283,2.3349,11.39280294,-29.76456268,202,4.59,6.25,28.67,-9.83,13.32,12.9,0.034899497,-0.999390827,0.085,NA,NA,NA,NA,NA,NA,NA,NA,2.371,9.596,AMSP,West Lake Hill,41,482,191,3.6
J10FAG15,0.751053985,3871.404188,9.777777778,3.725,0.6042533,5979.837344,0.117633998,41.18362907,767.8101785,0.017264659,51.985625,34.37248278,0.0854,47.9494,2.2764,10.15500101,-31.70953758,202,2.98,5.74,28.67,-9.83,13.32,17.2,0.034899497,-0.999390827,0.052,NA,NA,NA,NA,NA,NA,NA,NA,4.099,12.493,FAG,West Lake Hill,32,396,191,3.2
J10FRA19,0.767821896,3121.343102,56,8.935,0.548121494,19565.18203,0.145877468,337.2024607,1420.26745,0.023639949,354.2825,44.15614658,0.0924,46.4648,2.5594,12.08830481,-30.60815605,202,6.5,8.68,28.67,-9.83,13.32,13.4,0.034899497,-0.999390827,0.049666667,NA,NA,NA,NA,NA,NA,NA,NA,1.341,9.504,FRA,West Lake Hill,60,433,191,3.2
J10OSV19,0.799593599,4496.479369,8.285714286,3.76,0.583013475,7042.175693,0.079187845,45.66849898,874.9587068,0.019431526,19.58761905,36.05290028,0.107,47.7029,2.1661,8.470409468,-31.26575073,202,2.82,4.18,28.67,-9.83,13.32,24.8,0.615661475,-0.788010754,0.034,NA,NA,NA,NA,NA,NA,NA,NA,1.685,24.857,OSV,West Lake Hill,24,290,191,2.9
J10PRS11,0.744162437,1384.758439,11.30769231,5.43,0.594546403,4933.1,0.141704956,45.11235151,863.5253954,0.025899947,22.74170213,50.80178882,0.1156,47.37505978,2.9356,10.6626721,-29.18777306,202,3.41,5.73,28.67,-9.83,13.32,12.6,0.034899497,-0.999390827,0.069666667,NA,NA,NA,NA,NA,NA,NA,NA,0.872,27.026,PRS,West Lake Hill,42,305,191,2.7
J11ACP9,0.562627737,1889.930674,36.33333333,5.405,0.449612413,6522.291232,0.084206055,34.23878229,484.7949762,0.022067598,128.66125,24.80350533,0.1044,42.48747492,2.3974,15.71030643,-30.68918068,200,2.04,4.06,26.33,-11.17,13.03,7.7,0.5,-0.866025404,0.134333333,6.73,16.44698278,0.757709251,12.26417356,221.7407177,770.1073159,68.66633972,34,1.967,25.805,ACP,Gault Parking,35,302,190,2
J11ACSA21,0.77726175,6266.42515,16.6,6.13,0.526801367,6494.73508,0.091130202,40.65469806,574.3777471,0.031818239,49.942,47.79544271,0.104,46.9333,2.0129,8.380792936,-30.3231028,200,2.14,4.54,26.33,-11.17,13.03,7.8,0.173648178,-0.984807753,0.026666667,5.45,5.988492007,0.256436837,4.468113422,81.33579151,297.8980941,21.97250615,26,1.589,1.654,ACSA,Gault Parking,27,327,190,2.9
J11AMSP14,0.875979381,6619.639397,14.91666667,4.65,0.612545734,8093.523167,0.152049183,63.9744543,1187.480358,0.007944172,15.79137931,51.07544492,0.1248,46.6836,2.2905,12.66682909,-30.3898085,200,3.64,5.45,26.33,-11.17,13.03,7.8,0.173648178,-0.984807753,0.053,NA,NA,NA,NA,NA,NA,NA,21,5.424,5.751,AMSP,Gault Parking,15,508,190,3.6
J11AMSP15,0.884084507,6311.339074,12.16666667,6.135,0.602835203,9138.544043,0.182940362,94.90216515,1779.576213,0.006342093,19.60943396,40.63311845,0.1108,48.801,2.4395,13.04847975,-30.67580421,200,1.99,3.59,26.33,-11.17,13.03,7.8,0.173648178,-0.984807753,0.062666667,4.9,10.78237192,0.409106708,4.828426981,83.29237887,350.5806719,31.61032766,29,6.676,22.038,AMSP,Gault Parking,30,456,190,2.7
J11BEA6,0.642622951,4774.756829,9.857142857,4.31,0.538033594,13396.73355,0.101019942,86.73651596,1689.660289,0.019565983,19.9,33.76884422,0.0964,46.8291,2.0502,10.98919808,-30.66197403,200,2.87,4.63,26.33,-11.17,13.03,7.8,0.173648178,-0.984807753,0.075333333,NA,NA,NA,NA,NA,NA,NA,15,10.512,3.887,BEA,Gault Parking,15,327,190,2
J11BEA7,0.591191958,4962.812215,40,4.43,0.527018823,9665.437573,0.073997719,15.50386653,301.8042009,0.023944652,26.2825,46.9775516,0.1246,48.7942,2.3536,13.85811754,-31.11229691,200,3.37,4.39,26.33,-11.17,13.03,9.6,0.275637356,-0.961261696,0.009666667,5.79,3.716681586,0.038062284,4.241394567,50.18537924,480.6388579,20.71452784,22,3.224,2.287,BEA,Gault Parking,14,376,190,2.7
J11BEPA15,0.529411765,6515.643783,41.5,4.48,0.484567909,2458.327218,0.146957987,50.06644908,978.9630724,0.031962697,23.10789474,52.11251566,0.1576,48.0097,3.0891,14.16067098,-30.06918701,200,3.84,6.08,26.33,-11.17,13.03,7.8,0.173648178,-0.984807753,0.083,4.78,10.75241676,0.281974975,4.713148331,100.6148477,607.3693717,47.80125432,14,2.677,5.881,BEPA,Gault Parking,21,564,190,4.9
J11BEPO11,0.526368159,1069.784403,28.2,3.81,0.532332454,4383.95696,0.108853957,38.35987793,736.3124051,0.019706561,12.41448276,51.63602022,0.1374,49.67241821,3.3173,14.09329873,-29.74619896,200,3.79,4.55,26.33,-11.17,13.03,7.8,0.173648178,-0.984807753,0.138,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,BEPO,Gault Parking,12,245,218,1.8
J11BEPO12,0.592284733,3069.050836,14.36363636,4.64,0.54046706,8633.222818,0.118144581,72.00436784,1384.228269,0.013673912,10.98089286,53.85978892,0.1698,51.41695267,2.8457,18.58994924,-30.88110001,200,3.97,5.13,26.33,-11.17,13.03,9.6,0.275637356,-0.961261696,0.055,5.68,5.469203799,0.174786605,3.632128873,69.76471876,882.9419084,39.22350105,21,5.477,4.100,BEPO,Gault Parking,15,537,190,4.4
J11COA5,0.568141026,1395.91942,19,4.77,0.457069157,8783.895374,0.151487941,72.4838593,1286.676386,0.025451634,20.50904762,28.55882421,0.1044,45.4262,2.7328,12.12922651,-31.74354347,200,3.11,6.24,26.33,-11.17,13.03,7.7,0.5,-0.866025404,0.063333333,4.94,10.69745535,0.392857143,6.048305276,116.6129033,844.0747603,56.06521389,50,2.354,50.586,COA,Gault Parking,17,342,190,3
J11COA6,0.600533333,3934.574913,21.83333333,6.14,0.539322083,5652.919906,0.121430263,35.6573934,550.8337994,0.018202124,27.53965517,28.71094973,0.1284,44.5831,2.6785,13.72755983,-31.50082573,200,1.98,3.78,26.33,-11.17,13.03,11.4,0.342020143,-0.939692621,0.139333333,5.11,17.41990098,0.552845528,10.62948652,125.6639656,1502.765577,78.69184155,30,2.659,23.736,COA,Gault Parking,19,464,190,3.6
J11FAG17,0.720942623,3854.560391,14.125,4.995,0.604120802,7488.630832,0.135523456,58.93334037,1087.772139,0.017021405,55.015,22.77787876,0.0728,47.6881,2.9169,13.46337806,-31.37796219,200,1.08,2.4,26.33,-11.17,13.03,17.2,0.64278761,-0.766044443,0.114666667,6.05,9.728365915,0.313225371,12.16626727,105.7593091,1347.627493,66.85433677,20,6.396,35.202,FAG,Gault Parking,17,440,190,4
J11POG7,0.459617321,9105.990621,13,5.975,0.42548901,4265.953521,0.178355564,115.3446276,2097.167708,0.020076068,21.70577778,70.02743765,0.1332,41.7582,2.6071,16.08503237,-29.59481819,200,3.99,6.12,26.33,-11.17,13.03,7.8,0.173648178,-0.984807753,0.042333333,5.2,9.697617834,0.380287739,6.270478768,101.3152429,1328.296708,66.94785026,25,9.929,1.498,POG,Gault Parking,16,661,190,5.5
J11POT11,0.576455696,6964.813515,11,5.725,0.51439097,4849.766496,0.111422965,41.28901846,788.8702071,0.002756092,14.926,80.27937827,0.1554,48.858,2.8376,12.35296523,-29.3259581,200,2.33,3.76,26.33,-11.17,13.03,9.6,0.275637356,-0.961261696,0.070666667,5.62,6.305686596,0.202025905,2.156281834,77.40741901,914.7994218,45.39362727,38,NA,NA,POT,Gault Parking,22,569,218,3.5
J11POT12,0.575501584,2415.764735,34.66666667,4.825,0.481869814,5521.064277,0.108851534,30.55874422,587.167744,0.034433242,18.02212121,91.97450944,0.1726,44.3039,2.4126,13.35560988,-28.29275307,200,4.9,14,26.33,-11.17,13.03,9.6,0.275637356,-0.961261696,0.016,6.05,3.367473993,0.050689539,6.430567944,70.20700423,704.0244107,31.14310067,14,0.253,2.320,POT,Gault Parking,12,295,190,2.6
J11PRP7,0.664526803,595.1691173,8.6,5.225,0.572200906,9343.967919,0.206149778,148.0309983,2808.094636,0.025087238,14.4791453,47.96170147,0.131,45.42804262,2.8632,16.47467355,-29.22596962,200,1.49,3.96,26.33,-11.17,13.03,13,0.5,-0.866025404,0.051,5.76,7.014214332,0.26226158,4.471331932,84.66759842,1298.143999,62.42616159,19,1.754,4.174,PRP,Gault Parking,25,330,190,2.5
J11PRP8,0.641814059,6540.187445,8.357142857,4.105,0.580983392,8351.240621,0.133211509,71.29450175,1326.322214,0.025603627,15.33710526,49.24417906,0.1032,49.55314892,2.5625,16.78842288,-30.58699638,200,0.63,1.88,26.33,-11.17,13.03,13,0.5,-0.866025404,0.068,5.72,4.166784647,0.096903926,7.379929324,54.24504561,1040.499809,40.30247295,20,0.231,2.567,PRP,Gault Parking,13,497,190,3.6
J11QUR19,0.791509677,8602.652067,31.5,7.135,0.575751802,42423.96939,0.109601455,281.2747697,1198.120273,0.036340788,93.28166667,52.99362147,0.1154,47.3582,2.7166,11.4558948,-29.63957771,200,2.48,4.11,26.33,-11.17,13.03,7.8,0.173648178,-0.984807753,0.623333333,NA,NA,NA,NA,NA,NA,NA,23,18.772,5.478,QUR,Gault Parking,17,537,190,3.7
J11QUR20,0.824509298,2827.123137,11.71428571,5.405,0.532813938,39892.44825,0.159789143,313.6379901,625.0836387,0.011665998,50.35888889,39.04198751,0.119,48.0477,2.5186,11.43280644,-31.12436089,200,0.8,1.06,26.33,-11.17,13.03,9.6,0.275637356,-0.961261696,0.094,5.073333333,8.505584088,0.39360025,6.380655869,117.8356308,812.9221483,50.73948022,26,1.508,5.437,QUR,Gault Parking,15,266,190,1.7
J11SOA10,0.670286738,6631.906161,12.66666667,4.585,0.53622138,3453.805612,0.099259677,18.88733802,324.2869931,0.0329153,19.17266667,47.28954414,0.1054,45.9814,2.4735,15.18300142,-31.20744713,200,1.39,2.96,26.33,-11.17,13.03,15.5,0.309016994,-0.951056516,0.07,5.42,6.535064624,0.224297924,6.444145423,189.7025184,1495.926493,82.37754655,32,4.023,3.188,SOA,Gault Parking,19,548,190,3.3
J12ACP11,0.544483986,895.3041167,13.3,5.67,0.447745181,8276.479554,0.073630171,35.02319349,575.43813,0.018171156,70.37235294,25.78719918,0.0942,46.1249,2.0342,18.89869388,-29.74419983,222,2.02,4.57,26.67,-11.17,13.12,0,0,0,0.079,5.25,28.12839421,0.878855444,42.07654584,244.3706697,5549.610048,202.2730237,26,1.311,35.352,ACP,South East Hill,29,297,214,2.2
J12ACP12,0.575522388,1877.633291,29.66666667,4.725,0.439846282,6003.352164,0.097861069,38.49389995,608.4670665,0.020660844,87.694,25.61178644,0.1026,44.6355,2.7603,24.82237046,-30.35851463,222,3,6.17,26.67,-11.17,13.12,31,0.882947593,-0.469471563,0.045333333,5.006666667,23.52582969,0.914095026,58.5160902,232.2416322,7955.011858,227.9646929,37,0.963,31.567,ACP,South East Hill,30,340,214,2
J12ACSA22,0.733307393,3933.904901,15.5,4.77,0.517910135,6126.99554,0.075532923,26.85374368,420.0068599,0.026085845,43.15736842,42.32978451,0.1098,45.46400025,2.9,9.772248731,-30.44704468,222,3.78,4.77,26.67,-11.17,13.12,14.6,0.309016994,-0.951056516,0.059666667,7.19,26.09415057,1.070771589,57.83790824,201.8135267,14134.2452,189.4779278,34,0.442,38.134,ACSA,South East Hill,49,520,214,4.5
J12ACSP5,0.520830527,2491.920762,10.5,5.25,0.406969885,7034.151125,0.084814883,49.33750667,727.9098011,0.020527462,37.13263158,32.48667649,0.1076,47.66448922,2.6486,23.6168195,-30.99303467,222,2.89,5.6,26.67,-11.17,13.12,35,0.173648178,-0.984807753,0.105333333,NA,NA,NA,NA,NA,NA,NA,33,1.261,25.439,ACSP,South East Hill,16,466,214,3.3
J12ACSP6,0.492865497,2319.218352,28,5.23,0.450684384,6583.810822,0.09875028,47.60588338,671.0938253,0.0289815,35.68266667,24.0639713,0.0996,47.7578,2.1688,17.82658717,-31.01059898,222,3.05,6.36,26.67,-11.17,13.12,33.3,0.882947593,-0.469471563,0.105333333,NA,NA,NA,NA,NA,NA,NA,23,1.263,13.576,ACSP,South East Hill,14,250,214,1.9
J12BEA9,0.536204082,3221.141398,8.7,4.165,0.511534684,6673.746305,0.086335217,36.51406789,706.0798152,0.027157844,42.75666667,28.51407188,0.0952,46.1042,3.0052,21.69067983,-31.63055786,222,3.21,6.4,26.67,-11.17,13.12,29.4,0.882947593,-0.469471563,0.194333333,5.49,8.10167674,0.235847458,27.22847543,171.9086865,3330.101751,159.8065446,5,0.795,18.262,BEA,South East Hill,51,490,214,3.6
J12COA7,0.607817237,3835.729681,17.85714286,5.145,0.530377027,7710.168742,0.156394836,62.30020409,921.1620478,0.027129899,17.09964286,32.749222,0.1182,42.7689,2.5044,14.46896045,-31.99868568,222,2.97,5.39,26.67,-11.17,13.12,29.1,0.882947593,-0.469471563,0.066333333,6.71,18.80268711,0.915020946,53.65582115,240.6224366,10052.36002,176.7487047,40,3.627,29.645,COA,South East Hill,23,465,214,3.1
J12FRA23,0.778308648,12859.39457,69,6.95,0.390774357,12241.33144,0.174634422,211.7868195,152.9282956,0.033457787,145.63,33.5233125,0.0952,44.7849,2.5957,15.72869648,-31.32747849,222,3.36,6.22,26.67,-11.17,13.12,39.6,0.882947593,-0.469471563,0.111333333,6.87,11.48221442,0.632211538,22.9190595,192.3084197,8217.364124,100.4288613,21,4.160,17.783,FRA,South East Hill,32,782,214,6.3
J12OSV23,0.684597156,4006.367603,7.433333333,4.12,0.56089323,3958.112769,0.130204208,56.04833807,1075.156402,0.025291141,13.73934426,28.99415344,0.0852,46.0314,2.2327,13.57853598,-32.11829193,222,3.13,4.86,26.67,-11.17,13.12,34,0.882947593,-0.469471563,0.2,6.85,14.37498738,0.584867076,15.78413005,133.3328046,7731.415985,87.98882682,46,0.830,14.643,OSV,South East Hill,17,306,214,1.2
J12TIA16,0.341689373,944.4841736,16,5.745,0.337001305,6012.002027,0.174666691,78.24738387,1122.57166,0.03128585,71.30625,30.01139451,0.106,45.0537,3.8385,25.48766103,-29.97691383,222,2.67,4.92,26.67,-11.17,13.12,33.1,0.309016994,-0.951056516,0.117333333,NA,NA,NA,NA,NA,NA,NA,15,2.833,12.052,TIA,South East Hill,13,283,214,1.8
J13ACSA24,0.711910472,5585.364453,15.28571429,4.645,0.55845393,4796.778911,0.076618603,27.11491109,465.6328105,0.03625565,61.291,35.92697133,0.098,48.86651541,3.2564,11.56210048,-31.44696838,119,6.28,8.22,25.5,-9,13.95,23.6,-0.615661475,0.788010754,0.144333333,3.82,31.84361384,1.698529412,35.44282321,139.1158357,1835.715752,110.0088422,15,0.785,21.863,ACSA,Chemin des Lots I,28,500,201,3.6
J13ACSP7,0.603115385,4123.382665,11.66666667,4.445,0.476932398,6514.697841,0.108019929,56.06808741,783.8481612,0.015390751,32.53529412,30.10305551,0.1094,48.31938964,2.8408,20.36875688,-30.39402229,119,5.12,6.28,25.5,-9,13.95,20.4,-0.615661475,0.788010754,0.088333333,4.07,28.3956923,1.627406932,47.72662146,336.5547391,3842.582567,210.5718137,10,0.924,16.336,ACSP,Chemin des Lots I,15,538,201,3.6
J13ACSP8,0.548335604,5230.819322,21,4.885,0.448713005,5925.892762,0.075093551,37.26393125,628.6783712,0.022985235,34.16666667,24.02439024,0.095,48.7557,2.6311,18.72190079,-31.60252937,119,5.18,6.9,25.5,-9,13.95,13.8,-0.241921896,0.970295726,0.142333333,5.35,31.03047028,1.768477574,7.846622403,291.8152626,6638.058396,288.7491965,9,0.939,25.717,ACSP,Chemin des Lots I,12,522,201,4
J13FAG20,0.727398031,13471.34555,10.71428571,4.63,0.650407474,5654.656433,0.187226247,64.38250163,1218.153371,0.011603275,37.70390244,25.07342191,0.0758,46.1461,2.8689,9.4456574,-31.12585052,119,4.1,5.84,25.5,-9,13.95,11.5,-0.241921896,0.970295726,0.174333333,5.12,25.01820406,1.168788046,27.32556054,209.8451102,7401.325858,313.6295704,25,2.100,43.028,FAG,Chemin des Lots I,43,777,201,4.7
J13FRA24,0.68173913,15432.06759,30,5.515,0.411395283,27605.34615,0.277465724,518.068952,90.72661054,0.030124979,106.242,24.75480507,0.0628,48.8111,3.0857,11.92744699,-32.89266953,119,3.66,5.56,25.5,-9,13.95,20.6,-0.615661475,0.788010754,0.095333333,4,35.2096651,1.810821182,31.99654576,272.5039582,2778.451671,196.6168717,22,2.411,40.255,FRA,Chemin des Lots I,20,499,201,3.3
J13OSV26,0.784013051,6833.020309,8.071428571,3.885,0.599248696,8119.236076,0.082198403,48.90520194,950.3364398,0.038557095,17.17127273,28.27131996,0.0786,45.073,2.4086,9.306032938,-31.92011078,119,4.2,6.65,25.5,-9,13.95,23.8,-0.241921896,0.970295726,0.080333333,4.43,44.28803357,1.666666667,49.05569809,484.8451333,8631.105979,471.4713777,23,4.847,36.911,OSV,Chemin des Lots I,27,642,201,5.7
J13PRS12,0.712712934,4978.127227,10.28,4.34,0.521046506,4680.952465,0.108489795,29.48211646,564.2210024,0.030264719,11.2671831,31.22617098,0.1238,46.246,3.0374,12.5725813,-30.63553963,119,5.36,8.19,25.5,-9,13.95,21.7,-0.615661475,0.788010754,0.159333333,3.76,32.79586192,1.550229621,41.76378628,374.5801571,2115.729893,167.7368969,25,1.168,34.450,PRS,Chemin des Lots I,26,481,201,2.8
J13PRV11,0.682317979,2094.310913,7.3,5.45,0.515780626,4649.980335,0.14080954,42.25643332,776.8771439,0.035311281,9.06952381,36.01806154,0.1304,44.0291,2.6569,9.695411652,-30.93036636,119,3.48,6.1,25.5,-9,13.95,28.2,-0.241921896,0.970295726,0.074333333,4.07,39.92639289,2.01996117,53.24963466,354.96541,6317.014515,317.129563,19,3.357,16.727,PRV,Chemin des Lots I,15,237,201,1.8
J13QUR22,0.756962025,7235.679205,18,6.795,0.576847835,28332.25223,0.17333835,349.329601,789.0539619,0.028479907,46.98538462,49.78634927,0.1316,46.2621,2.6071,12.53450985,-31.17487129,119,5.34,7.43,25.5,-9,13.95,22.5,-0.241921896,0.970295726,0.098666667,NA,NA,NA,NA,NA,NA,NA,NA,2.603,11.051,QUR,Chemin des Lots I,26,557,201,3.3
J13TIA19,0.40144005,722.8055419,13.28571429,7.51,0.332177433,4656.409209,0.216759965,72.04761818,1156.327146,0.02690251,55.43,25.37735282,0.1038,45.34640112,3.9354,20.19515274,-31.7821067,119,3.7,5.44,25.5,-9,13.95,26.1,-0.241921896,0.970295726,0.100333333,4.43,33.19256581,1.732283465,60.09621163,401.5767067,7560.236205,374.1958183,11,0.583,9.507,TIA,Chemin des Lots I,21,405,201,2.3
J13ULA10,0.747298852,1027.469055,11.4,4.44,0.490579006,10663.90478,0.185189755,293.100871,1056.844286,0.037659678,25.82230769,30.22133516,0.0968,46.65590721,3.4313,17.64163555,-31.7619384,119,2.88,4.18,25.5,-9,13.95,23.5,-0.615661475,0.788010754,0.118666667,3.62,34.86353115,1.764951768,40.38251292,218.0727979,1760.848895,131.4681966,15,1.152,9.702,ULA,Chemin des Lots I,39,242,201,2
J14ACP15,0.525641026,5115.83267,12.375,5.72,0.423985584,7827.635766,0.101027259,41.73657478,456.4228012,0.015921621,110.2985714,31.49244259,0.0968,47.1443,2.553,12.64964795,-29.22108711,85,6.52,5.65,26,-8.67,13.83,5,0.139173101,0.990268069,0.152333333,5,35.52812932,1.806267806,38.87181053,203.3172283,10142.33332,311.521628,10,3.244,13.702,ACP,Chemin des Lots II,16,395,173,2.9
J14ACP16,0.562378378,8926.127287,17.5,4.72,0.477076509,6687.088693,0.094963642,38.41574794,616.414094,0.015967414,65.53,22.77158892,0.095,47.6154,2.9562,23.62264499,-31.61735474,85,3.5,4.87,26,-8.67,13.83,15,-0.034899497,0.999390827,0.246666667,4.87,23.91879783,1.045865417,7.285121642,155.5781209,3176.584683,111.8939394,26,0.408,38.086,ACP,Chemin des Lots II,36,695,186,5.35
J14ACSA27,0.731198502,12305.08805,18.375,5.455,0.532440735,5520.495455,0.11784226,63.39940159,1004.164705,0.030369903,61.759,41.88323429,0.0978,48.9605,2.6059,10.1252913,-30.94949005,85,2.52,3.36,26,-8.67,13.83,11.1,0.173648178,0.984807753,0.119333333,4.14,28.97724002,1.507865169,10.56337009,208.141575,4066.16702,150.0239255,27,1.476,119.683,ACSA,Chemin des Lots II,29,626,173,4.5
J14ACSP11,0.527552674,1328.629257,5.416666667,4.535,0.456113261,6318.334843,0.081300479,36.84737833,565.8915918,0.023275164,51.9695,21.05080865,0.1178,47.999,2.3429,16.9777863,-29.96210991,85,3.63,7.01,26,-8.67,13.83,5.5,-0.978147601,0.207911691,0.254333333,4.77,33.81108738,1.65,30.57617752,197.2028738,6011.93633,208.2091425,17,1.549,19.309,ACSP,Chemin des Lots II,18,240,186,1.7
J14BEA10,0.542118227,2436.466273,31.75,3.6,0.494523648,5319.273125,0.114812476,58.51915718,1121.486081,0.022987145,25.3846875,33.82944935,0.1196,46.8912,2.5797,12.17261915,-32.61167465,85,2.64,5.18,26,-8.67,13.83,0,0,0,0.114666667,4.61,30.13724957,1.351284759,16.33553419,154.5464068,4254.494124,158.1454711,46,0.273,62.800,BEA,Chemin des Lots II,15,397,186,3.8
J14BEA12,0.604954804,5265.439736,56,3.25,0.477265985,6692.063989,0.120875905,48.49147015,925.7118071,0.028969021,38.40714286,41.65891761,0.1182,47.8637,3.167,12.77897573,-31.66028641,85,3.76,5.56,26,-8.67,13.83,13.5,0.173648178,0.984807753,0.274,5.83,30.68709279,1.315175097,19.90075518,99.16790845,7559.095447,144.5509843,15,0.657,27.042,BEA,Chemin des Lots II,15,576,186,4.5
J14FAG22,0.742162162,7410.661838,13.2,3.29,0.656909462,5375.534918,0.122124329,42.33630965,782.885889,0.022555163,48.657,29.28663913,0.1132,45.8051,2.3655,8.688874274,-31.60340752,85,4.63,5.93,26,-8.67,13.83,14,-0.034899497,0.999390827,0.317666667,5.1,30.87183408,1.329746835,17.60190206,166.7540419,8531.746661,233.7569225,24,0.717,62.712,FAG,Chemin des Lots II,26,569,173,5.2
J14FRA27,0.734438776,6655.821274,100,5.965,0.428227663,42811.30104,0.256289032,880.6318741,2528.090806,0.029941251,285.182,39.10485234,0.103,46.9137,3.0011,12.81503514,-31.66304718,85,3.36,5.41,26,-8.67,13.83,13.5,-0.173648178,0.984807753,0.371666667,NA,NA,NA,NA,NA,NA,NA,19,0.568,7.463,FRA,Chemin des Lots II,NA,340,173,2.5
J14OSV27,0.853659359,6839.481774,14.6,3.12,0.544350154,2977.570123,0.124395015,60.51088723,1155.637431,0.021213079,22.451,30.86722195,0.1306,46.0457,2.9992,8.423556649,-31.37116493,85,2.44,4.72,26,-8.67,13.83,11,0.438371147,0.898794046,0.179666667,4.57,34.23547676,1.57534626,23.355727,202.4398493,7451.964023,251.727956,14,0.110,61.519,OSV,Chemin des Lots II,25,518,173,4.1
J14QUR23,0.609008043,15853.69541,16.8,6.755,0.508937193,27460.06187,0.177622304,443.5874191,3774.238038,0.04016154,62.09076923,43.91007375,0.1266,49.6112,3.2209,15.87642718,-31.30403648,85,3.38,4.54,26,-8.67,13.83,0,0,0,0.375666667,4.74,32.13534828,1.662443439,17.11010061,200.2944477,3460.842981,150.7966078,29,2.533,8.856,QUR,Chemin des Lots II,15,645,173,4.1
J14SOA11,0.59560171,7184.795334,15,5.835,0.477660785,NA,NA,NA,NA,0.053099225,38.39083333,31.82183247,0.102,46.0685,2.4771,11.34375284,-32.12329758,85,1.93,3.95,26,-8.67,13.83,25.5,-0.034899497,0.999390827,0.141333333,NA,NA,NA,NA,NA,NA,NA,36,1.311,54.591,SOA,Chemin des Lots II,18,434,186,3.6
J14TIA20,0.388550548,1116.221958,20.8,7.23,0.303701141,6147.623912,0.152141014,54.06215394,866.7786641,0.025976123,103.2092308,22.21029723,0.121,46.5035,3.5105,23.55205352,-30.8,85,1.96,4.25,26,-8.67,13.83,12.7,-0.034899497,0.999390827,0.303,4.76,30.31510503,1.600484995,30.0964555,241.44833,7285.025331,296.1147851,5,1.599,9.698,TIA,Chemin des Lots II,11,263,173,1.9
J14TIA21,0.334430489,2517.253928,11.83333333,6.335,0.358080789,4647.517459,0.166712234,71.48508607,1131.751286,0.041236079,83.00692308,26.85596197,0.1126,41.7506,3.3212,19.54090899,-31.68472038,85,2.2,3.77,26,-8.67,13.83,13,-0.034899497,0.999390827,0.532333333,5.11,37.26832843,1.449866111,25.89451612,261.2527176,9286.700488,251.7021003,32,3.418,31.133,TIA,Chemin des Lots II,17,411,186,3.1
J14ULA11,0.710278373,4632.108163,17.4,3.815,0.510317906,12948.28607,0.100413672,161.2349859,1288.438439,0.036292536,37.10619048,39.37220076,0.128,46.1895,3.6739,16.09375014,-31.5721199,85,3.1,4.09,26,-8.67,13.83,13.2,-0.034899497,0.999390827,0.156666667,4.42,25.83766023,1.179223365,27.76942258,187.0079988,4617.780326,240.3917613,11,5.909,12.872,ULA,Chemin des Lots II,55,536,186,5
J15ACP-a,0.435485149,3254.23961,39.25,5.615,0.321615098,9298.717148,0.097474559,52.08027305,765.4317578,0.012186471,112.8966667,31.45944669,0.1238,42.9891,2.85,15.69468569,-30.74140404,40,2.51,4.21,27.67,-8.83,14.47,0,0,0,0.071333333,4.31,1.962988536,0.074171924,26.34540463,27.7622305,195.4026914,14.66925112,34,1.668,70.004,ACP,Mr. Robert Pins,17,463,187,3.7
